"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 14, 2018","34,550","34,750","35,400","34,500","1.53M","-1.43%"
"Jun 13, 2018","35,050","35,050","35,050","35,050","-","0.00%"
"Jun 12, 2018","35,050","35,250","36,000","35,050","1.50M","-0.14%"
"Jun 11, 2018","35,100","34,100","35,550","33,800","1.77M","3.08%"
"Jun 10, 2018","34,050","34,050","34,050","34,050","-","0.00%"
"Jun 08, 2018","34,050","34,000","34,600","33,950","1.21M","0.29%"
"Jun 07, 2018","33,950","32,950","34,300","32,950","2.12M","3.19%"
"Jun 05, 2018","32,900","32,800","33,250","32,700","1.11M","0.00%"
"Jun 04, 2018","32,900","32,950","33,250","32,600","1.11M","0.00%"
"Jun 03, 2018","32,900","32,900","32,900","32,900","-","0.00%"
"Jun 01, 2018","32,900","33,150","33,700","32,900","1.46M","-0.75%"
"May 31, 2018","33,150","33,950","34,000","33,150","2.20M","-1.78%"
"May 30, 2018","33,750","34,050","34,250","33,500","1.30M","-2.03%"
"May 29, 2018","34,450","35,050","35,200","34,300","692.92K","-1.57%"
"May 28, 2018","35,000","35,000","35,450","34,850","1.12M","2.34%"
"May 27, 2018","34,200","34,200","34,200","34,200","-","0.00%"
"May 25, 2018","34,200","34,650","34,700","33,800","1.58M","-2.56%"
"May 24, 2018","35,100","35,950","36,150","34,900","986.87K","-2.50%"
"May 23, 2018","36,000","35,350","36,350","35,300","1.24M","0.84%"
"May 22, 2018","35,700","35,700","35,700","35,700","-","0.00%"
"May 21, 2018","35,700","35,800","35,950","35,450","906.80K","-1.38%"
"May 20, 2018","36,200","36,200","36,200","36,200","-","0.00%"
"May 18, 2018","36,200","36,100","36,200","35,650","682.91K","-0.14%"
"May 17, 2018","36,250","36,400","36,950","36,250","862.10K","-0.14%"
"May 16, 2018","36,300","36,550","36,900","36,100","1.02M","-1.76%"
"May 15, 2018","36,950","36,600","37,600","36,350","1.72M","-0.94%"
"May 14, 2018","37,300","35,950","37,550","35,950","2.11M","4.34%"
"May 13, 2018","35,750","35,750","35,750","35,750","-","0.00%"
"May 11, 2018","35,750","35,800","36,000","35,300","889.30K","-0.42%"
"May 10, 2018","35,900","35,700","36,200","35,000","1.62M","0.56%"
"May 09, 2018","35,700","36,300","36,300","35,550","1.69M","-2.86%"
"May 08, 2018","36,750","36,950","37,350","36,500","1.18M","-1.61%"
"May 07, 2018","37,350","37,350","37,350","37,350","-","0.00%"
"May 04, 2018","37,350","37,100","37,700","36,650","1.18M","-0.13%"
"May 03, 2018","37,400","37,700","38,200","37,200","1.66M","-0.93%"
"May 02, 2018","37,750","37,700","38,300","37,000","2.42M","0.80%"
"May 01, 2018","37,450","37,450","37,450","37,450","-","0.00%"
