"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 03","173.26","184.87","189.13","168.49","-","-7.90%"
"Feb 03","188.12","177.42","188.70","177.42","-","5.48%"
"Jan 03","178.34","167.82","178.49","166.88","-","8.45%"
"Dec 02","164.44","156.36","168.35","154.77","-","6.45%"
"Nov 02","154.48","152.97","155.08","147.25","-","0.89%"
"Oct 02","153.12","155.20","157.26","151.22","-","-0.67%"
"Sep 02","154.15","147.15","154.96","147.15","-","3.17%"
"Aug 02","149.41","141.38","150.03","140.16","-","4.69%"
"Jul 02","142.72","142.95","145.76","140.26","-","0.47%"
"Jun 02","142.05","138.46","142.05","135.32","-","2.21%"
"May 02","138.98","137.51","142.96","135.90","-","-0.35%"
"Apr 02","139.47","141.77","143.82","131.67","-","-0.19%"
"Mar 02","139.73","128.29","139.73","128.29","-","11.14%"
"Feb 02","125.72","123.67","126.47","122.73","-","3.61%"
"Jan 02","121.34","125.58","128.37","119.97","-","-1.45%"
"Dec 01","123.13","126.35","127.42","120.72","-","-2.42%"
"Nov 01","126.19","123.91","128.65","121.03","-","0.81%"
"Oct 01","125.18","130.61","130.61","124.88","-","-4.49%"
"Sep 01","131.07","141.26","144.44","128.83","-","-8.19%"
"Aug 01","142.76","142.54","145.91","141.31","-","-0.29%"
"Jul 01","143.18","142.47","146.05","141.13","-","-0.28%"
"Jun 01","143.58","150.31","152.57","142.07","-","-4.51%"
"May 01","150.36","156.23","158.63","150.36","-","-2.82%"
"Apr 01","154.73","148.00","156.41","148.00","-","3.82%"
"Mar 01","149.04","157.14","160.15","149.04","-","-4.93%"
"Feb 01","156.77","161.29","164.16","156.77","-","-0.68%"
"Jan 01","157.84","155.04","163.14","155.04","-","0.31%"
"Dec 00","157.36","157.12","159.98","153.46","-","-1.43%"
"Nov 00","159.64","152.19","162.11","151.81","-","5.37%"
"Oct 00","151.50","154.20","162.19","151.10","-","-0.55%"
"Sep 00","152.34","154.26","158.96","151.36","-","-0.83%"
"Aug 00","153.62","140.86","153.63","140.86","-","9.63%"
"Jul 00","140.13","145.94","147.99","140.13","-","-4.17%"
"Jun 00","146.23","142.58","147.73","142.10","-","3.64%"
"May 00","141.10","131.74","144.22","131.74","-","8.78%"
"Apr 00","129.71","129.66","130.80","124.89","-","-0.86%"
"Mar 00","130.84","133.09","137.57","128.82","-","0.66%"
"Feb 00","129.98","126.86","129.98","125.85","-","3.34%"
"Jan 00","125.78","118.73","127.03","117.23","-","5.41%"
