"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 11, 2019","216,500","217,000","218,500","214,000","462.13K","0.00%"
"Jan 10, 2019","216,500","215,500","221,500","214,500","884.98K","1.17%"
"Jan 09, 2019","214,000","215,500","217,500","210,000","835.21K","0.23%"
"Jan 08, 2019","213,500","216,500","219,000","212,500","579.19K","-1.16%"
"Jan 07, 2019","216,000","227,000","227,000","215,000","1.06M","-1.82%"
"Jan 06, 2019","220,000","220,000","220,000","220,000","-","0.00%"
"Jan 04, 2019","220,000","210,500","221,000","208,000","1.11M","4.51%"
"Jan 03, 2019","210,500","214,000","217,500","208,500","935.23K","-1.86%"
"Jan 02, 2019","214,500","224,500","226,000","213,000","1.02M","-3.60%"
"Jan 01, 2019","222,500","222,500","222,500","222,500","-","0.00%"
"Dec 28, 2018","222,500","224,500","227,500","217,500","1.08M","-0.22%"
"Dec 27, 2018","223,000","241,500","244,500","222,000","3.04M","-0.24%"
"Dec 26, 2018","223,529","200,000","223,529","199,510","3.78M","6.19%"
"Dec 25, 2018","210,500","210,500","210,500","210,500","-","2.00%"
"Dec 24, 2018","206,373","213,235","214,706","206,373","1.61M","-6.19%"
"Dec 23, 2018","220,000","220,000","220,000","220,000","-","2.00%"
"Dec 21, 2018","215,686","221,078","224,020","214,706","955.67K","-1.79%"
"Dec 20, 2018","219,608","219,118","227,941","218,627","1.23M","-0.66%"
"Dec 19, 2018","221,078","215,686","224,020","213,725","992.51K","3.20%"
"Dec 18, 2018","214,216","205,392","218,627","204,902","883.68K","1.87%"
"Dec 17, 2018","210,294","208,333","212,745","197,059","1.44M","1.10%"
"Dec 16, 2018","208,000","208,000","208,000","208,000","-","2.00%"
"Dec 14, 2018","203,922","212,745","213,235","202,451","1.17M","-4.37%"
"Dec 13, 2018","213,235","221,569","222,059","211,765","1.63M","-3.97%"
"Dec 12, 2018","222,059","217,647","224,510","217,647","857.07K","2.95%"
"Dec 11, 2018","215,686","234,804","235,294","215,686","2.27M","-10.02%"
"Dec 10, 2018","239,706","237,745","242,647","235,294","574.13K","-2.36%"
"Dec 09, 2018","245,500","245,500","245,500","245,500","-","2.00%"
"Dec 07, 2018","240,686","232,353","242,647","232,353","782.46K","4.25%"
"Dec 06, 2018","230,882","236,274","236,765","230,392","539.75K","-2.69%"
"Dec 05, 2018","237,255","234,314","237,745","232,843","554.28K","-0.62%"
"Dec 04, 2018","238,725","236,765","244,118","236,274","848.09K","1.25%"
"Dec 03, 2018","235,784","239,216","240,686","235,294","503.51K","-1.55%"
"Dec 02, 2018","239,500","239,500","239,500","239,500","-","2.00%"
"Nov 30, 2018","234,804","234,804","237,255","232,353","688.65K","1.05%"
"Nov 29, 2018","232,353","245,098","246,078","231,373","1.40M","0.42%"
"Nov 28, 2018","231,373","234,314","236,765","231,373","478.14K","-0.84%"
"Nov 27, 2018","233,333","236,765","238,235","231,373","641.59K","-1.04%"
"Nov 26, 2018","235,784","218,137","236,274","217,157","1.07M","6.69%"
"Nov 25, 2018","221,000","221,000","221,000","221,000","-","2.00%"
"Nov 23, 2018","216,667","218,627","222,549","215,686","419.08K","-0.90%"
"Nov 22, 2018","218,627","221,569","222,549","217,647","362.29K","-0.89%"
"Nov 21, 2018","220,588","217,647","221,078","213,725","850.87K","-1.10%"
"Nov 20, 2018","223,039","222,549","226,961","221,078","960.16K","-0.66%"
"Nov 19, 2018","224,510","222,549","226,961","217,647","1.06M","0.23%"
"Nov 18, 2018","224,000","224,000","224,000","224,000","-","2.00%"
"Nov 16, 2018","219,608","215,686","225,000","214,216","1.32M","2.52%"
"Nov 15, 2018","214,216","208,823","214,216","205,882","1.33M","5.05%"
"Nov 14, 2018","203,922","196,569","211,274","195,588","2.02M","3.74%"
"Nov 13, 2018","196,569","194,118","202,451","193,137","2.65M","-0.74%"
"Nov 12, 2018","198,039","211,765","213,725","196,078","3.29M","-13.71%"
"Nov 11, 2018","229,500","229,500","229,500","229,500","-","2.00%"
"Nov 09, 2018","225,000","232,353","233,823","220,588","1.12M","-3.77%"
"Nov 08, 2018","233,823","233,823","236,274","232,353","803.14K","2.14%"
"Nov 07, 2018","228,922","236,274","237,745","228,922","735.48K","-3.11%"
"Nov 06, 2018","236,274","237,255","240,196","231,373","694.96K","0.42%"
"Nov 05, 2018","235,294","234,314","238,235","230,882","855.24K","1.48%"
"Nov 02, 2018","231,863","229,412","233,823","225,490","994.22K","3.96%"
"Nov 01, 2018","223,039","215,196","235,294","213,725","1.93M","4.60%"
"Oct 31, 2018","213,235","223,039","224,510","211,765","1.27M","-3.55%"
"Oct 30, 2018","221,078","210,784","224,020","208,823","1.96M","3.44%"
"Oct 29, 2018","213,725","224,020","229,412","213,725","1.44M","-4.39%"
"Oct 26, 2018","223,529","235,784","236,274","221,078","1.54M","-3.59%"
"Oct 25, 2018","231,863","209,804","233,823","207,353","3.56M","4.88%"
